sku,category,sub_category,brand,product_name,cost_price,mrp,launch_date,is_active
SKU005719,Personal Care,Oral Care,Ficus,Ficus Oral Care Classic 452,409.57,715.26,2025-06-30,Y
SKU009159,Apparel,Ethnic Wear,Urbanite,Urbanite Ethnic Wear Everyday 682,178.36,283.57,2022-06-10,Y
SKU005584,Furniture,Storage Units,Kavira,Kavira Storage Units Everyday 329,2143.45,4994.75,2025-06-26,Y
SKU010561,,Children,Saffron & Co,Saffron & Co Children Everyday 683,1534.67,3200.73,2024-11-11,Y
SKU003654,Grocery,Snacks,Kavira,Kavira Snacks Classic 825,338.6,684.21,2022-10-25,Y
SKU010492,Electronics,Wearables,Meraki,Meraki Wearables Everyday 112,330.38,664.81,2023-10-16,Y
SKU009151,Electronics,Mobile Accessories,Kite & Key,Kite & Key Mobile Accessories Premium 419,357.35,724.28,2025-05-04,N
SKU001129,Sports,Yoga,Kite & Key,Kite & Key Yoga Max 717,84.1,191.83,2023-02-16,Y
SKU011011,,Children,Kite & Key,Kite & Key Children Lite 820,246.54,640.67,2022-12-14,Y
SKU002332,,Watches,Northline,Northline Watches Essential 819,127.16,241.5,2024-03-05,Y
SKU002209,,Soft Toys,Orenda,Orenda Soft Toys Pro 998,145.64,220.65,2023-10-31,Y
SKU009413,Toys,Outdoor Play,Bluecrest,Bluecrest Outdoor Play Pro 520,209.74,308.72,2023-11-08,N
SKU011443,,Board Games,Verdant,Verdant Board Games Max 945,62.68,143.8,2023-06-07,Y
SKU012068,Apparel,Men Topwear,Steelwood,Steelwood Men Topwear Everyday 492,66.22,162.84,2024-01-05,Y
SKU003154,Books,Academic,Palladio,Palladio Academic Signature 665,342.38,545.02,2025-01-31,Y
SKU007016,Furniture,Decor,Northline,Northline Decor Lite 909,1106.48,2015.69,2022-02-05,Y
SKU012001,Accessories,Bags,Meraki,Meraki Bags Classic 527,234.35,325.7,2023-04-01,Y
SKU010619,Furniture,Storage Units,Halcyon,Halcyon Storage Units Premium 548,170.95,310.92,2024-03-10,Y
SKU012045,Books,Non Fiction,Saffron & Co,Saffron & Co Non Fiction Pro 633,788.03,1177.27,2023-05-09,Y
SKU004991,,Storage,Copperfield,Copperfield Storage Essential 564,731.97,1583.37,2025-06-09,Y
SKU002375,Books,Fiction,Kite & Key,Kite & Key Fiction Everyday 867,536.63,1301.38,2023-03-06,N
SKU001633,Toys,Board Games,Saffron & Co,Saffron & Co Board Games Max 470,421.74,913.34,2025-05-07,Y
SKU007634,Grocery,Snacks,Trailhead,Trailhead Snacks Pro 967,901.44,1542.88,2023-07-31,Y
SKU002299,,Makeup,Bluecrest,Bluecrest Makeup Premium 628,605.42,829.24,2023-04-05,Y
SKU007946,Beauty,Skincare,Steelwood,Steelwood Skincare Max 797,183.45,448.38,2024-02-03,Y
SKU004253,Footwear,Casual Shoes,Steelwood,Steelwood Casual Shoes Max 656,226.36,483.51,2023-07-22,N
SKU009752,Sports,Fitness,Urbanite,Urbanite Fitness Lite 482,438.23,978.3,2025-11-09,Y
SKU002722,Beauty,Haircare,Copperfield,Copperfield Haircare Signature 511,230.05,434.66,2024-10-06,Y
SKU009574,Furniture,Tables,Northline,Northline Tables Lite 193,843.11,1158.9,2025-01-27,Y
SKU006602,Sports,Fitness,Copperfield,Copperfield Fitness Lite 850,129.09,217.14,2025-12-12,Y
SKU009810,Home & Kitchen,Storage,Bluecrest,Bluecrest Storage Classic 470,945.68,1432.59,2025-04-15,Y
SKU012017,Apparel,Women Topwear,Zenko,Zenko Women Topwear Essential 940,148.59,203.25,2025-06-06,Y
SKU001737,Personal Care,Health,Verdant,Verdant Health Everyday 996,118.31,296.82,2024-03-08,Y
SKU006086,,Non Fiction,Saffron & Co,Saffron & Co Non Fiction Max 598,184.87,363.78,2025-03-12,Y
SKU010640,,Seating,Orenda,Orenda Seating Max 677,372.76,678.85,2024-12-15,Y
SKU005737,,Learning,Monsoon Lane,Monsoon Lane Learning Everyday 916,192.57,482.54,2025-06-28,Y
SKU008543,Apparel,Men Topwear,Ficus,Ficus Men Topwear Lite 550,435.84,827.69,2022-06-12,Y
SKU006367,Home & Kitchen,Cleaning,Bluecrest,Bluecrest Cleaning Max 480,267.27,468.78,2025-10-21,Y
SKU005095,Home & Kitchen,Dining,Verdant,Verdant Dining Pro 851,121.14,181.52,2023-06-19,Y
SKU002641,,Makeup,Rivet,Rivet Makeup Essential 547,100.4,152.46,2025-05-23,Y
SKU006659,Electronics,Small Appliances,Copperfield,Copperfield Small Appliances Everyday 538,304.74,600.9,2024-05-30,Y
SKU012209,Books,Children,Verdant,Verdant Children Pro 696,41.37,74.52,2022-09-02,Y
SKU008452,,Eyewear,Auralis,Auralis Eyewear Lite 657,62.76,113.06,2025-04-24,Y
SKU011405,,Non Fiction,Halcyon,Halcyon Non Fiction Pro 116,1692.84,2291.95,2023-08-12,Y
SKU002551,Accessories,Eyewear,Urbanite,Urbanite Eyewear Pro 674,417.15,833.0,2022-12-25,Y
SKU011599,,Dining,Verdant,Verdant Dining Essential 396,254.5,506.17,2023-03-25,Y
SKU009685,,Bags,Kavira,Kavira Bags Pro 786,349.23,799.8,2025-02-14,Y
SKU000939,Furniture,Storage Units,Auralis,Auralis Storage Units Signature 764,2556.15,4791.26,2023-04-11,Y
SKU008038,Home & Kitchen,Cleaning,Kite & Key,Kite & Key Cleaning Premium 486,176.14,238.07,2023-11-26,Y
SKU011106,Electronics,Wearables,Kavira,Kavira Wearables Premium 596,584.49,1347.9,2023-02-07,Y
SKU012494,,Non Fiction,Ficus,Ficus Non Fiction Everyday 723,948.37,1344.52,2023-12-30,Y
SKU012191,Home & Kitchen,Cleaning,Steelwood,Steelwood Cleaning Essential 601,1158.17,2585.82,2025-07-24,N
SKU004853,Accessories,Belts & Wallets,Northline,Northline Belts & Wallets Premium 584,953.84,1304.43,2025-07-20,Y
SKU002645,,Cycling,Northline,Northline Cycling Pro 983,223.76,561.4,2025-04-22,Y
SKU011478,Sports,Fitness,Urbanite,Urbanite Fitness Pro 354,199.31,486.04,2024-11-16,Y
SKU003166,Grocery,Beverages,Verdant,Verdant Beverages Essential 123,81.37,183.91,2025-12-17,Y
SKU003640,Beauty,Fragrance,Auralis,Auralis Fragrance Lite 102,730.61,1530.79,2023-07-05,Y
SKU005070,Beauty,Makeup,Halcyon,Halcyon Makeup Lite 219,570.01,1317.69,2024-12-30,Y
SKU006664,Books,Children,Palladio,Palladio Children Classic 380,230.5,521.48,2023-08-29,Y
SKU004488,,Learning,Orenda,Orenda Learning Everyday 435,263.38,519.33,2025-05-18,Y
SKU002062,Home & Kitchen,Cookware,Urbanite,Urbanite Cookware Classic 603,682.45,1495.77,2022-09-30,Y
SKU004646,,Tables,Rivet,Rivet Tables Lite 247,1456.36,2091.56,2023-01-01,Y
SKU006779,Sports,Fitness,Rivet,Rivet Fitness Max 582,280.9,616.17,2024-06-14,Y
SKU002813,,Oral Care,Meraki,Meraki Oral Care Premium 465,263.89,448.82,2023-03-19,N
SKU011760,Footwear,Casual Shoes,Urbanite,Urbanite Casual Shoes Max 211,1011.78,1859.11,2023-12-31,Y
SKU010826,Footwear,Casual Shoes,Kite & Key,Kite & Key Casual Shoes Everyday 411,364.49,846.72,2023-05-04,Y
SKU012121,Electronics,Audio,Auralis,Auralis Audio Max 674,305.53,628.82,2022-04-19,Y
SKU011264,Books,Fiction,Zenko,Zenko Fiction Signature 176,207.66,327.99,2025-07-09,Y
SKU002550,Sports,Yoga,Bluecrest,Bluecrest Yoga Lite 750,1406.83,2628.38,2024-11-15,N
SKU008841,Books,Children,Rivet,Rivet Children Lite 601,1070.61,2241.85,2023-11-14,Y
SKU007627,Electronics,Audio,Orenda,Orenda Audio Everyday 147,2549.11,3788.66,2022-02-05,Y
SKU008132,Furniture,Storage Units,Urbanite,Urbanite Storage Units Everyday 782,474.67,771.66,2022-07-11,Y
SKU009053,,Small Appliances,Ficus,Ficus Small Appliances Max 352,107.03,191.39,2025-04-17,Y
SKU004175,Home & Kitchen,Storage,Trailhead,Trailhead Storage Classic 270,364.82,707.17,2024-06-18,Y
SKU006113,Accessories,Bags,Kite & Key,Kite & Key Bags Max 782,597.39,1063.88,2024-08-27,Y
SKU010974,Grocery,Snacks,Orenda,Orenda Snacks Everyday 797,651.66,899.37,2022-06-27,Y
SKU001025,,Haircare,Auralis,Auralis Haircare Lite 528,287.62,494.66,2025-04-21,Y
SKU004849,,Decor,Urbanite,Urbanite Decor Premium 772,357.81,837.27,2023-02-04,Y
SKU008207,Books,Children,Nimbus,Nimbus Children Max 699,63.64,88.65,2024-02-07,Y
SKU011159,Sports,Cricket,Steelwood,Steelwood Cricket Classic 614,667.15,1124.04,2024-05-03,Y
SKU001952,Grocery,Beverages,Zenko,Zenko Beverages Signature 207,72.44,172.76,2026-01-14,Y
SKU007862,Home & Kitchen,Storage,Rivet,Rivet Storage Classic 809,303.21,441.69,2023-10-04,Y
SKU000352,,Men Topwear,Trailhead,Trailhead Men Topwear Essential 727,158.36,345.32,2023-02-05,Y
SKU010001,Grocery,Snacks,Orenda,Orenda Snacks Everyday 239,937.33,1644.13,2022-06-23,Y
SKU007628,Apparel,Men Topwear,Steelwood,Steelwood Men Topwear Essential 277,508.45,1137.4,2026-01-20,Y
SKU005481,Grocery,Beverages,Rivet,Rivet Beverages Signature 377,2290.51,3442.95,2023-06-23,Y
SKU009841,Furniture,Decor,Meraki,Meraki Decor Max 103,526.58,714.03,2025-11-09,Y
SKU004798,Books,Fiction,Urbanite,Urbanite Fiction Max 934,66.87,146.52,2024-06-11,Y
SKU010787,,Mobile Accessories,Zenko,Zenko Mobile Accessories Pro 712,188.25,371.57,2025-07-25,Y
SKU003663,,Belts & Wallets,Rivet,Rivet Belts & Wallets Signature 545,607.68,820.54,2022-04-17,Y
SKU007929,,Fiction,Verdant,Verdant Fiction Max 830,721.73,1299.44,2025-08-17,Y
SKU004658,,Decor,Bluecrest,Bluecrest Decor Pro 324,232.42,434.44,2022-10-01,Y
SKU010103,,Bottomwear,Zenko,Zenko Bottomwear Essential 232,826.24,1490.44,2024-08-14,Y
SKU003151,Apparel,Women Topwear,Northline,Northline Women Topwear Everyday 115,283.32,620.11,2025-09-12,Y
SKU007534,Sports,Cycling,Kavira,Kavira Cycling Everyday 502,1087.65,1829.4,2022-11-05,N
SKU011268,,Casual Shoes,Northline,Northline Casual Shoes Classic 360,410.6,733.69,2025-07-06,Y
SKU004814,Beauty,Skincare,Copperfield,Copperfield Skincare Lite 111,486.11,709.17,2023-03-22,Y
SKU006381,Accessories,Bags,Urbanite,Urbanite Bags Lite 831,482.87,991.77,2022-02-24,Y
SKU005970,Sports,Yoga,Bluecrest,Bluecrest Yoga Premium 544,141.71,320.2,2023-07-14,Y
SKU008837,Personal Care,Grooming,Meraki,Meraki Grooming Premium 601,411.74,662.61,2023-07-25,Y
SKU005144,Toys,Board Games,Ficus,Ficus Board Games Signature 469,1141.22,2101.21,2024-01-02,Y
SKU002940,Toys,Learning,Meraki,Meraki Learning Signature 902,557.84,962.77,2024-08-07,Y
SKU007524,,Fiction,Urbanite,Urbanite Fiction Max 793,1075.32,1998.37,2022-10-27,Y
SKU004511,Furniture,Decor,Zenko,Zenko Decor Pro 626,1064.23,2378.95,2023-02-19,Y
SKU001341,Sports,Cricket,Nimbus,Nimbus Cricket Premium 860,162.58,269.78,2025-09-23,Y
SKU011747,Apparel,Men Topwear,Zenko,Zenko Men Topwear Signature 235,752.93,1431.12,2026-01-25,Y
SKU001392,Apparel,Men Topwear,Northline,Northline Men Topwear Everyday 655,109.34,219.43,2023-07-29,Y
SKU007989,,Storage,Urbanite,Urbanite Storage Everyday 387,69.63,140.24,2025-08-10,Y
SKU008500,Home & Kitchen,Cleaning,Verdant,Verdant Cleaning Lite 857,267.02,604.62,2024-07-17,Y
SKU009734,,Dining,Trailhead,Trailhead Dining Everyday 848,331.55,752.84,2024-04-28,Y
SKU008031,,Bottomwear,Meraki,Meraki Bottomwear Signature 846,1101.44,1492.9,2025-09-26,Y
SKU011377,Furniture,Storage Units,Auralis,Auralis Storage Units Lite 965,577.48,1480.09,2023-03-04,Y
SKU006953,Electronics,Wearables,Northline,Northline Wearables Essential 302,112.37,290.52,2025-09-16,Y
SKU001584,Electronics,Audio,Verdant,Verdant Audio Premium 109,284.44,634.14,2023-05-05,Y
SKU001413,Books,Fiction,Copperfield,Copperfield Fiction Premium 844,291.57,749.23,2022-03-19,Y
SKU006486,,Men Topwear,Verdant,Verdant Men Topwear Pro 200,313.9,563.57,2025-03-16,Y
SKU012304,Electronics,Small Appliances,Ficus,Ficus Small Appliances Classic 572,583.71,1418.01,2025-03-26,Y
SKU002257,,Eyewear,Ficus,Ficus Eyewear Essential 671,174.47,290.51,2024-09-19,Y
SKU009289,,Learning,Saffron & Co,Saffron & Co Learning Max 739,568.04,986.73,2023-03-09,Y
SKU008996,Accessories,Watches,Copperfield,Copperfield Watches Premium 749,461.1,659.03,2023-10-25,Y
SKU006787,Home & Kitchen,Storage,Zenko,Zenko Storage Essential 855,595.61,968.73,2025-12-23,Y
SKU002213,,Women Topwear,Northline,Northline Women Topwear Classic 469,455.25,761.61,2022-08-27,Y
SKU005604,,Haircare,Rivet,Rivet Haircare Classic 961,201.94,426.38,2022-07-12,Y
SKU002623,Beauty,Fragrance,Bluecrest,Bluecrest Fragrance Lite 852,405.72,621.33,2023-05-19,Y
SKU008279,Personal Care,Oral Care,Monsoon Lane,Monsoon Lane Oral Care Essential 646,577.44,945.26,2024-01-15,Y
SKU006005,Apparel,Women Topwear,Auralis,Auralis Women Topwear Max 431,456.39,989.19,2025-02-09,Y
SKU005418,,Decor,Palladio,Palladio Decor Max 122,410.19,793.39,2025-04-25,N
SKU004939,Toys,Learning,Auralis,Auralis Learning Classic 270,1201.05,1629.27,2025-12-10,Y
SKU009160,,Packaged Food,Orenda,Orenda Packaged Food Signature 946,176.85,330.16,2024-04-19,Y
SKU003625,Toys,Soft Toys,Orenda,Orenda Soft Toys Essential 218,170.92,340.67,2023-01-11,Y
SKU007851,Apparel,Bottomwear,Ficus,Ficus Bottomwear Everyday 687,501.6,775.69,2025-10-30,Y
SKU004268,Apparel,Bottomwear,Steelwood,Steelwood Bottomwear Essential 615,142.5,298.72,2023-02-12,Y
SKU011254,Personal Care,Grooming,Verdant,Verdant Grooming Lite 399,490.07,704.3,2023-01-12,Y
SKU000464,Personal Care,Oral Care,Steelwood,Steelwood Oral Care Essential 120,551.66,932.59,2022-11-21,Y
SKU001755,Beauty,Haircare,Urbanite,Urbanite Haircare Pro 622,343.58,636.63,2022-07-18,Y
SKU007250,Accessories,Watches,Palladio,Palladio Watches Max 564,271.87,661.86,2022-04-15,Y
SKU005639,Home & Kitchen,Cookware,Meraki,Meraki Cookware Classic 848,1061.37,2747.55,2025-09-30,Y
SKU006952,Footwear,Casual Shoes,Orenda,Orenda Casual Shoes Everyday 817,509.85,850.38,2023-12-14,Y
SKU008168,,Men Topwear,Auralis,Auralis Men Topwear Classic 123,78.16,191.66,2023-05-18,Y
SKU007920,Home & Kitchen,Dining,Verdant,Verdant Dining Classic 348,243.47,378.72,2023-12-20,Y
SKU000379,,Storage,Ficus,Ficus Storage Signature 573,243.17,451.04,2023-03-21,Y
SKU003107,Books,Non Fiction,Orenda,Orenda Non Fiction Classic 964,577.35,991.24,2025-03-22,Y
SKU004804,,Mobile Accessories,Orenda,Orenda Mobile Accessories Everyday 340,153.05,239.31,2024-05-11,N
SKU001336,Home & Kitchen,Cleaning,Nimbus,Nimbus Cleaning Premium 143,875.44,1869.75,2022-03-12,Y
SKU011029,,Cycling,Kite & Key,Kite & Key Cycling Classic 668,551.98,1253.71,2023-06-30,Y
SKU012154,Grocery,Packaged Food,Copperfield,Copperfield Packaged Food Essential 286,458.74,1133.49,2026-02-06,Y
SKU002717,Furniture,Tables,Saffron & Co,Saffron & Co Tables Classic 626,230.81,584.57,2024-06-19,N
SKU007884,Toys,Learning,Saffron & Co,Saffron & Co Learning Classic 196,302.46,641.55,2023-10-14,Y
SKU006886,Toys,Board Games,Copperfield,Copperfield Board Games Premium 786,807.16,1946.93,2023-02-02,Y
SKU009023,Grocery,Beverages,Orenda,Orenda Beverages Max 234,217.33,427.54,2023-11-08,Y
SKU008605,Sports,Fitness,Copperfield,Copperfield Fitness Lite 446,420.48,1038.32,2024-04-07,Y
SKU011107,,Formal Shoes,Orenda,Orenda Formal Shoes Signature 478,218.04,378.94,2022-11-19,Y
SKU010674,Apparel,Winter Wear,Saffron & Co,Saffron & Co Winter Wear Pro 519,1158.79,2226.25,2024-10-03,Y
SKU001812,Toys,Board Games,Urbanite,Urbanite Board Games Premium 581,951.31,2220.2,2025-06-04,N
SKU010925,Personal Care,Grooming,Northline,Northline Grooming Max 232,404.55,917.74,2023-06-07,Y
SKU007251,Sports,Cycling,Palladio,Palladio Cycling Premium 403,258.43,431.97,2024-12-16,Y
SKU001895,Home & Kitchen,Cleaning,Saffron & Co,Saffron & Co Cleaning Essential 203,723.7,1624.61,2024-01-24,Y
SKU009255,Apparel,Men Topwear,Bluecrest,Bluecrest Men Topwear Max 880,182.5,425.61,2024-08-31,Y
SKU006915,Toys,Outdoor Play,Auralis,Auralis Outdoor Play Everyday 569,787.44,1067.27,2024-06-14,Y
SKU008014,Electronics,Audio,Kavira,Kavira Audio Essential 826,94.22,212.47,2025-05-08,Y
SKU011243,,Health,Northline,Northline Health Everyday 333,49.9,70.92,2023-03-22,Y
SKU001190,Home & Kitchen,Cleaning,Saffron & Co,Saffron & Co Cleaning Signature 136,388.56,752.94,2025-02-06,Y
SKU005195,Home & Kitchen,Cleaning,Palladio,Palladio Cleaning Max 850,446.33,771.83,2024-07-22,Y
SKU008388,,Bottomwear,Zenko,Zenko Bottomwear Pro 663,542.28,1200.82,2023-01-06,Y
SKU012010,Electronics,Wearables,Zenko,Zenko Wearables Signature 760,135.45,283.29,2023-09-30,Y
SKU008020,,Staples,Auralis,Auralis Staples Max 128,255.66,615.63,2022-04-24,Y
SKU003455,,Grooming,Saffron & Co,Saffron & Co Grooming Pro 332,1094.89,1577.93,2023-01-30,Y
SKU008272,Electronics,Mobile Accessories,Palladio,Palladio Mobile Accessories Lite 378,288.08,669.27,2023-10-04,Y
SKU009834,,Grooming,Halcyon,Halcyon Grooming Classic 571,266.84,489.04,2025-08-16,Y
SKU007200,,Health,Halcyon,Halcyon Health Pro 854,511.69,1161.15,2022-12-10,Y
SKU008324,,Audio,Verdant,Verdant Audio Classic 147,190.14,278.13,2023-01-03,Y
SKU006327,Accessories,Eyewear,Palladio,Palladio Eyewear Essential 829,1875.29,3686.26,2023-10-14,Y
SKU006887,Books,Children,Verdant,Verdant Children Everyday 765,593.69,1534.61,2026-01-07,Y
SKU009346,Books,Fiction,Kavira,Kavira Fiction Pro 482,280.35,599.83,2024-06-03,Y
SKU004614,Toys,Learning,Zenko,Zenko Learning Premium 210,3116.43,5851.71,2025-02-15,Y
SKU003993,Electronics,Mobile Accessories,Rivet,Rivet Mobile Accessories Signature 414,206.55,467.48,2024-12-31,Y
SKU011593,Accessories,Bags,Zenko,Zenko Bags Premium 222,199.5,354.88,2024-03-17,Y
SKU001031,,Sandals,Monsoon Lane,Monsoon Lane Sandals Classic 576,381.38,876.91,2023-07-29,Y
SKU012170,Home & Kitchen,Storage,Kite & Key,Kite & Key Storage Signature 679,652.31,1011.66,2023-03-02,Y
SKU002221,,Dining,Steelwood,Steelwood Dining Classic 800,522.46,1302.4,2022-06-30,Y
SKU003775,Toys,Board Games,Palladio,Palladio Board Games Signature 589,237.68,378.62,2025-10-28,Y
SKU008901,Accessories,Belts & Wallets,Northline,Northline Belts & Wallets Classic 876,587.22,957.01,2022-02-25,Y
SKU009712,Accessories,Eyewear,Northline,Northline Eyewear Max 321,378.03,806.58,2024-01-01,Y
SKU001756,Home & Kitchen,Dining,Palladio,Palladio Dining Everyday 686,271.96,617.17,2023-10-27,Y
SKU006748,Home & Kitchen,Cleaning,Monsoon Lane,Monsoon Lane Cleaning Premium 438,214.67,456.91,2025-09-29,Y
SKU009167,Books,Non Fiction,Urbanite,Urbanite Non Fiction Pro 933,153.16,209.02,2023-01-16,Y
SKU010197,,Staples,Orenda,Orenda Staples Lite 560,2839.03,5236.67,2025-11-01,Y
SKU004328,Books,Children,Orenda,Orenda Children Max 758,54.99,141.6,2023-05-29,Y
SKU010810,Footwear,Sandals,Ficus,Ficus Sandals Signature 795,463.74,792.69,2024-04-12,Y
SKU000111,Sports,Cricket,Bluecrest,Bluecrest Cricket Premium 274,598.73,987.11,2025-11-11,Y
SKU011889,Accessories,Belts & Wallets,Zenko,Zenko Belts & Wallets Classic 645,398.29,863.86,2023-04-20,Y
SKU009299,Home & Kitchen,Cleaning,Ficus,Ficus Cleaning Pro 451,533.4,740.58,2024-05-22,Y
SKU005732,Beauty,Fragrance,Northline,Northline Fragrance Everyday 609,890.26,1414.46,2025-06-03,Y
SKU002918,Toys,Soft Toys,Meraki,Meraki Soft Toys Signature 588,112.36,253.28,2025-08-21,Y
SKU012347,Sports,Yoga,Saffron & Co,Saffron & Co Yoga Everyday 272,319.25,546.27,2023-12-29,Y
SKU001516,Apparel,Ethnic Wear,Steelwood,Steelwood Ethnic Wear Everyday 818,135.93,234.31,2024-02-04,Y
SKU011843,Sports,Cricket,Copperfield,Copperfield Cricket Premium 853,270.56,373.26,2025-11-18,Y
SKU011550,Toys,Soft Toys,Rivet,Rivet Soft Toys Signature 482,242.56,459.8,2025-03-11,N
SKU011347,Personal Care,Oral Care,Nimbus,Nimbus Oral Care Essential 884,577.6,991.63,2022-05-04,Y
SKU010563,,Grooming,Copperfield,Copperfield Grooming Essential 387,284.45,528.48,2024-10-30,Y
SKU002264,Personal Care,Bath,Steelwood,Steelwood Bath Premium 414,203.19,366.22,2025-03-20,Y
SKU007133,Footwear,Sports Shoes,Auralis,Auralis Sports Shoes Premium 340,329.05,688.07,2022-08-10,Y
SKU006612,,Sandals,Bluecrest,Bluecrest Sandals Premium 232,327.98,506.73,2025-05-29,N
SKU011202,Footwear,Sports Shoes,Palladio,Palladio Sports Shoes Max 622,867.87,1469.44,2023-01-19,Y
SKU010513,Furniture,Storage Units,Palladio,Palladio Storage Units Premium 490,37.95,88.7,2023-09-19,Y
SKU000894,,Casual Shoes,Bluecrest,Bluecrest Casual Shoes Signature 741,150.47,354.7,2023-06-26,Y
SKU001491,Furniture,Decor,Halcyon,Halcyon Decor Signature 958,1963.46,3552.18,2024-06-25,Y
SKU001851,Accessories,Belts & Wallets,Urbanite,Urbanite Belts & Wallets Signature 318,356.18,610.16,2025-07-22,Y
SKU010383,Grocery,Packaged Food,Nimbus,Nimbus Packaged Food Pro 887,277.09,390.31,2022-04-20,Y
SKU007963,,Decor,Bluecrest,Bluecrest Decor Lite 307,624.8,1053.82,2022-06-23,Y
SKU000325,Accessories,Bags,Monsoon Lane,Monsoon Lane Bags Max 851,619.49,1355.51,2022-07-27,Y
SKU001216,Footwear,Formal Shoes,Copperfield,Copperfield Formal Shoes Signature 723,28.2,63.87,2023-08-18,Y
SKU002934,Home & Kitchen,Dining,Palladio,Palladio Dining Everyday 568,776.93,1886.84,2022-09-13,Y
SKU004690,Home & Kitchen,Storage,Urbanite,Urbanite Storage Classic 105,382.23,666.77,2024-11-22,Y
SKU009528,,Mobile Accessories,Verdant,Verdant Mobile Accessories Signature 710,391.52,828.58,2025-08-06,Y
SKU008999,Apparel,Ethnic Wear,Kavira,Kavira Ethnic Wear Max 336,252.76,456.01,2025-12-13,Y
SKU011504,,Board Games,Northline,Northline Board Games Classic 248,227.38,588.79,2022-12-09,Y
SKU012368,,Watches,Saffron & Co,Saffron & Co Watches Pro 599,132.18,286.0,2026-01-22,Y
SKU012192,,Ethnic Wear,Bluecrest,Bluecrest Ethnic Wear Lite 738,542.13,1128.39,2023-10-30,Y
SKU001130,Footwear,Sports Shoes,Halcyon,Halcyon Sports Shoes Signature 205,388.88,551.39,2025-11-04,Y
SKU010831,Toys,Board Games,Bluecrest,Bluecrest Board Games Lite 626,318.79,461.04,2025-05-21,Y
SKU002919,Electronics,Small Appliances,Meraki,Meraki Small Appliances Classic 847,180.94,391.93,2022-12-23,Y
SKU010971,Furniture,Storage Units,Meraki,Meraki Storage Units Premium 179,615.25,974.19,2022-09-29,Y
SKU003085,Accessories,Belts & Wallets,Steelwood,Steelwood Belts & Wallets Everyday 930,100.66,226.28,2022-02-06,Y
SKU004589,Apparel,Men Topwear,Urbanite,Urbanite Men Topwear Essential 897,580.65,928.86,2024-02-01,Y
SKU004305,Accessories,Eyewear,Auralis,Auralis Eyewear Essential 211,191.11,308.97,2025-05-02,N
SKU002796,Furniture,Tables,Monsoon Lane,Monsoon Lane Tables Max 523,359.24,526.32,2023-03-15,Y
SKU006276,Furniture,Decor,Monsoon Lane,Monsoon Lane Decor Essential 289,588.28,1249.55,2024-08-14,Y
SKU000799,,Small Appliances,Meraki,Meraki Small Appliances Max 836,431.63,882.66,2023-04-01,Y
SKU000735,Accessories,Eyewear,Orenda,Orenda Eyewear Everyday 562,388.12,758.24,2025-04-07,Y
SKU011721,Furniture,Tables,Bluecrest,Bluecrest Tables Classic 651,469.35,1115.31,2025-04-24,Y
SKU002245,,Bottomwear,Copperfield,Copperfield Bottomwear Essential 349,281.92,633.72,2025-10-11,Y
SKU000179,Toys,Soft Toys,Bluecrest,Bluecrest Soft Toys Max 575,318.02,675.93,2023-04-28,Y
